text,n,tweet_url
"The fantastic efforts of parents and teachers while schools are closed has been hailed by the Council Leader.
https://t.co/wo3RHf8arO",1,https://twitter.com/Pembrokeshire/status/1255898225908813825
"We’re providing short-term HR and Payroll contracts to support Schools and Trusts facing disruption due to Coronavirus.

Our flexible solutions provide support and immediate results – without the long-term commitment.

Find out more: https://t.co/9YeEdoyIQ0

#EPM #Schools https://t.co/jKZ7Ng4KUj",1,https://twitter.com/education_epm/status/1257694068173352961
@LTDAForum Yes - we are hearing about delays with the voucher system - really worrying - more information here - https://t.co/aPlty1yJ6e,1,https://twitter.com/RNBlake/status/1257276917486514178
The procedure for processing placing requests and appeals has been amended as a result of the coronavirus pandemic. The main change is to extend the deadline for responding to requests from 30 April to 31 May. Read full details👉https://t.co/YlyACvLlkS https://t.co/8e95Qntf1O,1,
"Where do Coronavirus and Climate Change intersect?

Millions of people working from home, schools shut down and hospitals overwhelmed. 
Ozone hole above the Arctic has actually been caused by COLD weather, say scientists after high-altitude aircraft survey. DM to #Sumbit_Abstract https://t.co/TQkLSl48ck",1,
The social welfare role played by schools can no longer be ignored https://t.co/MmzUETWi3O,1,https://twitter.com/BristolEdu/status/1257634969343668229
#Coronavirus: scientists caution against reopening schools https://t.co/z4Fj8Rmwl2,1,https://twitter.com/stevebeasant/status/1255886853921792000
"@HeadteacherNews has published a range of best practice articles to support schools, families &amp; pupils during #coronavirus outbreak &amp; #homeschoolinguk – all free to access. https://t.co/DHoKaZOuf5 #schoolclosuresuk",1,
"When schools open do we, for once, need to learn from the experience of other countries? #ReturnIssues How To Reopen Closed Schools Amid Coronavirus : NPR https://t.co/djkOScxdl8",1,https://twitter.com/Graham_IRISC/status/1257259478984077312
"There are concerns that despite measures, ""children still touch each other, cough, sneeze and inevitably pick their noses"" https://t.co/Cx4FCYjah5",1,https://twitter.com/standardnews/status/1257422180796772359
"#FiveTests only open the schools when five tests have been met and it’s safe, no one needs a second wave of the Coronavirus.   Please sign &amp; RT the petition ⬇️ https://t.co/E4gsU0l8h4",1,https://twitter.com/paulapeters2/status/1257048923014823938
"Whats leading governments to these rash decisions of reopening schools and businesses is the panic about their receding economies.Only thing is,death rates will rise again and lockdowns will resume.The world economy is about to experience a recession like no other #coronavirus",1,https://twitter.com/ZaINaBiiiii/status/1258240191967494146
"@GretaThunberg The schools are mostly closed, dear; so there is no striking to be done! Worried about a recent lack of attention, are we? Bigger issues at the moment, so do pipe down. #pipedown #schoolclosures #GretaThunberg #climate #COVID19 #coronavirus #pandemic https://t.co/DOPwO99bcX",1,https://twitter.com/TheSardonicWasp/status/1256152212457299968
"There are concerns that despite measures, ""children still touch each other, cough, sneeze and inevitably pick their noses"" https://t.co/sD54fRKDaO",1,https://twitter.com/EveningStandard/status/1257277785418141702
"#Schools across #England will reopen in phases, says #education secretary https://t.co/6B52hyGWwF https://t.co/lYCxyrJ3pc",1,
#SingEducation #StrongSchools 📰 Coronavirus: scientists caution against reopening #schools. Study finds children may be as infectious as adults – but @Unicef warns closures put #vulnerable #pupils at risk https://t.co/qDQ1navlmG via @guardian #news ##education #learning https://t.co/VDSbEUqlDS,1,https://twitter.com/singeducationuk/status/1256213533014069250
#Coronavirus: Social workers brace for a surge in child protection referrals when schools re-open https://t.co/56LuNadWqI,1,https://twitter.com/stevebeasant/status/1257913695574859776
"Exams cancelled and schools closed, just two of the many impacts of the Coronavirus on the Scottish education system. We hear from a Headteacher, students and the @EISUnion. Deputy FM &amp; Education Secretary @JohnSwinney join us to answer your questions #scotnight. 7.30pm https://t.co/XySDslGQo9",1,https://twitter.com/vanessataaffe/status/1255917036221464579
"According to @TeachFirst, paying teachers overtime to work in summer schools will be essential to helping disadvantaged children catch up following the school closures
https://t.co/VYM3K79EVh",1,https://twitter.com/tes/status/1258253979752022016
Coronavirus: Teachers' 5 tests for allowing schools to reopen https://t.co/yGrUIGu9zG | TES,1,https://twitter.com/schoolsontap/status/1256294999676911616
"Live updates as Boris Johnson takes first PMQs since he recovered from coronavirus
https://t.co/bpt5375IGY https://t.co/c7pR5Hfv0X",1,https://twitter.com/WalesOnline/status/1257988989497282565
Live coronavirus updates as health minister Vaughan Gething gives briefing on outbreak in Wales https://t.co/RpnU0fL3Hb https://t.co/tNqxV8gSdZ,1,https://twitter.com/WalesOnline/status/1257634335496310789
"Live coronavirus updates as First Minister Mark Drakeford gives briefing on outbreak in Wales
https://t.co/3uUodvlzlv https://t.co/BnoygGK2Xb",1,https://twitter.com/WalesOnline/status/1257271377725448193
"Coronavirus: PPE not needed in schools, government insists https://t.co/BQ49H9XuJr | TES",1,https://twitter.com/ed_ontap/status/1258106651342770180
"Liking this article from Rebecca Long-Bailey, shadow education secretary, on the need to change the way children are assessed. More of this please! @RLong_Bailey @NEUnion @MoreThanScore @KidsBeKids3May @NewStatesman

https://t.co/57EsvRtnIL",1,https://twitter.com/RescueSchools/status/1256221864617218055
Let's not open schools just yet eh? https://t.co/9kqVsrUNmu,1,https://twitter.com/melelloyd/status/1258086905650036741
"Latest instalment of our journals from @LCCLondon students on lockdown.

Mathilda, Hamburg: face masks are mandatory in public transport and shops now and the number of unemployed  is escalating but schools, churches and playgrounds are being reopened.

https://t.co/k75EMIAIaQ",1,https://twitter.com/ArtefactLCC/status/1257284966452465668
Coronavirus: Reopening Scottish schools too early could 'overwhelm' NHS&gt; how and why ?  https://t.co/B3bvWWaARt,1,https://twitter.com/ClareGerada/status/1257744584492417025
"Just a reminder that all parents whose children are entitled to a free school meal should have completed the form on the Conwy website:  https://t.co/PORDUHMRK3 

After Friday 8th May, the school will no longer be carrying out a grab and go lunch service.",1,https://twitter.com/emrysapiwansch/status/1257613605094199297
"Join 
@Scarisbrickhall
today for this live event - opportunity for children to find out more about the global fight against the coronavirus @unicef @WHO https://t.co/Cr2mqeIKcl
Please share! 
@EHU_Geo @EHUOutreach @network_sdg @ProfCRobinson
@vicky_duckworth https://t.co/pdzY67EaYZ",1,
"It’s okay to feel worried at this uncertain time, remember you are not alone.   

For mental health tips and support still available to you, click here: https://t.co/4YSyaMPvzh  

 Warwickshire is here for you. 

#BestWarwickshire https://t.co/9zk9iWpwah",1,
Coronavirus: No guarantee NI schools will reopen in September says Education Minister Peter Weir. https://t.co/8AtWonF5st,1,https://twitter.com/derryjournal/status/1258070204665475074
"It's their priorities which really sets the Herald apart, isn't it? This is the top story. 
https://t.co/NNXC5RiCIe",1,https://twitter.com/Ellieaggie1/status/1256849076248817664
"It's Thank You Thursday! 🌈 How will you be showing your appreciation 👏👏👏 to our incredible key-workers? ❤️

#KeyWorkers #Covid19 #Coronavirus #Education #Schools #ThankYou #NotForProfit #Mutual #MadeInSandwell #StaySafe #Appreciation https://t.co/rsHQ2I1Bo3",1,
"Coronavirus: The schools supplying PPE for the front line https://t.co/udqHHz2Sm8

@StMarysHSNewry",1,https://twitter.com/stmarkswpoint/status/1256132027000242176
"It will be interesting to see what happens next....
'The human stuff matters': heads call for a kinder school system post Covid-19 | Schools | The Guardian https://t.co/tnzYneCLyQ",1,https://twitter.com/HeadteacherALS/status/1257571937817067520
Israel to reopen some schools on Sunday if coronavirus curve allows https://t.co/1ZmNbBGGqb,1,https://twitter.com/MiddleEastMnt/status/1256284785422422017
"Ireland have announced their 5 part exit strategy for lockdown, makes for an interesting read. Schools closed until September. Bars/Cinemas/social gatherings allowed from mid-August. 

https://t.co/C0YODY3om9",1,https://twitter.com/Santokie89/status/1256356562123325442
Interesting range of case studies demonstrating the innovation and flexibility of teachers and schools. #proudtoteach https://t.co/elhiCZ9O19,1,https://twitter.com/MarjonTEP/status/1258055071767629824
Interesting article re schools. https://t.co/2Jr6QXkSrL,1,https://twitter.com/ClydeWon/status/1256871368106401793
"In this article for Schools Week, Head of our Employment Law Education Team Jane Hallas explains how the question of whether to furlough examiners is complicated by their employment status.

Read more: https://t.co/hnaQIVnYDy

#COVID19 #coronavirus #schools #education #educhat https://t.co/iFVVUIFZvI",1,https://twitter.com/EllisWhittam/status/1257002329489932288
Coronavirus: scientists caution against reopening schools https://t.co/QO6f7n3H0v via @schoolsimprove,1,https://twitter.com/Leeds0_19Team/status/1256197942404354051
Coronavirus: PM says we are “past the peak and on a downhill slope”.  We must meet five tests before relaxing restrictions.  Next week details will be released on steps to reopen schools and how to return to work.,1,https://twitter.com/KatharineDC/status/1255893197743685634
Local authorities brace for a surge in child protection referrals when schools re-open again https://t.co/ySJwAWTHzE,1,https://twitter.com/cnocanview/status/1257980557960589312
"In a bid to help independent schools cope with the impact of the #coronavirus pandemic, the Scottish government has delayed the controversial rise in business rates due to be introduced for the sector last month
https://t.co/DlDcHDUYep",1,https://twitter.com/tes/status/1257536754057449473
"NEWS
----------
Britain has the worst death rate in Europe from coronavirus and boris johnson and his cabinet should be arrested and made to answer why this has happened. 
1. Not enough PPE
2. Not enough testing
3. Did not act quickly enough to lockdown work and schools.",1,https://twitter.com/TheRedFlagOver1/status/1258060272843063296
"No offence intended schools but isn't it better than losses of lives?

Coronavirus: Schools face losses for cancelled trips
https://t.co/4LrUrch6Kf",1,https://twitter.com/StephenGAWA/status/1255889324706394119
"No more clarity on when Scottish schools will reopen at today's Scottish Government briefing:
https://t.co/So7NfAVt18",1,https://twitter.com/EdinburghLive_/status/1256948073798021121
"Coronavirus: Don’t open schools too early, say 1m teachers | Tes  https://t.co/nkVgmgGhYT",1,https://twitter.com/Jedidyke/status/1257922377868025863
Coronavirus: Education secretary cannot give date for when UK schools will reopen - but says it will have to be 'phased' https://t.co/7dTecG73PB,1,
New contact tracing app is launched https://t.co/YQX5g6qXg2 https://t.co/5AxH0ewObK,1,https://twitter.com/WalesOnline/status/1257356468258508800
Coronavirus: Education secretary says he expects schools to reopen 'in a phased manner' https://t.co/mT39rVVYwU,1,
"NSPCC Learning are doing all we can to ensure that professionals have all the information they need to keep children safe at this difficult time. The latest advice is for school governors, on how to ensure safeguarding remains central to a schools’ work. https://t.co/OIOkwDSqPt",1,https://twitter.com/KarenChildsS/status/1257343118233546753
NJ schools closed for rest of the school year due to coronavirus crisis https://t.co/q6uQvBLaJ9,1,https://twitter.com/MyCJ_Sports/status/1257356986355679233
"Coronavirus: Government must say why it wants to reopen schools, say heads | Schools Week https://t.co/S0oM41sEjE &lt; a day when we have seen increased questioning of govt, and demands for greater openness and transparency about policy decisions https://t.co/I55U2VuGLf",1,https://twitter.com/tonyparkin/status/1257558222497611776
"NHS staff have called for schools to remain closed until widespread testing for Covid-19 is in place
https://t.co/LGLcNnhFOb",1,
Mosques &amp; schools to reopen in Iran's low-risk areas as Rouhani's government eses coronavirus restrictions https://t.co/JTNer6ocxT,1,https://twitter.com/MiddleEastMnt/status/1257232261814136832
"Looking forward to the webinar this afternoon! Any schools considering/delivering streamed live lessons please read the advice below, and visit https://t.co/78tyPT8Yfh for further advice. https://t.co/pS61P348Ct https://t.co/hgf7QZjUov",1,
Mosques &amp; schools set to reopen in Iran's low-risk areas as Hassan Rouhani's government eses coronavirus restrictions https://t.co/JTNer6ocxT,1,https://twitter.com/MiddleEastMnt/status/1257199547899576320
"Coronavirus: Lack of PPE and staff could make reopening schools hard, say heads https://t.co/YoykMEETdD | TES",1,https://twitter.com/schoolsontap/status/1257662532334039041
"Many reports today of the re-opening of primary school in June but little provided about how this can be safe. Will this be a repeat of NHS fatalities but within the school system? 

Coronavirus: scientists caution against reopening schools https://t.co/1V1A380HQO",1,https://twitter.com/samiaquddus/status/1256944784377348103
"Coronavirus: NHS workers call for schools to stay closed | Tes 
Thousands of NHS staff sign open letter calling for schools to stay shut until stringent safety measures are in place ⁦@NEUnion⁩ ⁦@cyclingkev⁩ #fivetests  https://t.co/y6w9KMOlUV",1,https://twitter.com/Preston_NEU/status/1256914926657994754
Coronavirus: NHS workers call for schools to stay closed | Tes https://t.co/yhS2avNp66,1,
"Man Utd donate £300k to local schools in continued coronavirus battle
https://t.co/oBhRhRoXmQ https://t.co/E0FvHwgCVT",1,https://twitter.com/MirrorFootball/status/1257644965217230848
Coronavirus: No date for when schools will reopen https://t.co/iZVKDF0aKV,1,https://twitter.com/LeonEduNI/status/1255886634035208192
"Making schools reopen is far too risky, says Rabb
A blanket reopening of schools next month would risk a deadly second wave of #coronavirus @DominicRaab  warned last night 🏫 https://t.co/kKXch3vP1F",1,https://twitter.com/cordeiro876/status/1258036491026128897
Make sure you read @warwickmansell blog on parallels between the government's problem with planning for free schools and its current difficulties in the fight against coronavirus 👇 https://t.co/7a2w759uwW,1,https://twitter.com/ProspectUnion/status/1257292684265263106
"Macron's promised more support for cultural workers, touts a public art commissioning programme and calls on artists to help out in schools https://t.co/ONfn9nATe0 following huge criticism he's not done enough for culture",1,https://twitter.com/alexmarshall81/status/1258007668981104641
Coronavirus: scientists caution against reopening schools https://t.co/QUAQzS7ppX,1,https://twitter.com/StudentStew/status/1255984411360673792
Coronavirus: scientists caution against reopening schools https://t.co/jnHNlq5ojK,1,https://twitter.com/MrsHumanities/status/1255924108128370688
Some positive thoughts about teaching in schools - moving forward 'The human stuff matters': heads call for a kinder school system post Covid-19 https://t.co/hQtAgs2iuJ,1,https://twitter.com/CMPhotointerest/status/1257921138367266816
"First Minister Mark Drakeford has suggested he is not in favour of fining parents when schools go back after lockdown

""We need to move by persuasion"", he told today's press conference

https://t.co/3uUodvlzlv https://t.co/6vZCJYgtds",1,https://twitter.com/WalesOnline/status/1257281697927835648
"DfE Detailed guide: Get technology support for children and schools during coronavirus (COVID-19) | GOV UK  https://t.co/2UwdNxoRcb &lt; Guidance for local authorities, academy trusts and schools on how to get internet access, digital devices and support to provide remote education https://t.co/pRLeinsaRN",1,https://twitter.com/tonyparkin/status/1257745634897076226
"DfE pledges further support for schools during lockdown.

Learn how Microsoft &amp; Google are working together to help schools in this article via @Education Technology 
https://t.co/5h5fxrFhSl 

#edtech #covid19 #coronavirus #rnd #rndtaxreliefe #rndtaxcredits #sussex #manchester https://t.co/aoXkQU7D35",1,https://twitter.com/CoodenConsults/status/1256584229149868035
"Get My Grades is offering free support to all UK / British international schools looking for an e-learning solution to support them during school closures.

- Online textbook content.
- Realistic questions.
- MIS integration.

Get in touch here: https://t.co/UsDALOdsCF https://t.co/DP9GNCCOEq",1,https://twitter.com/getmygrades/status/1256280228634165248
Digital #news #magazine winging its way to parents at client #school @Hillyfield_E17 Printed copies will be provided as normal when schools reopen #Walthamstow #London #PR #communications #coronavirus,1,
"Frontline staff within GP practices &amp; the healthcare community in Rochdale have received specially created visors made by local teachers, pupils &amp; businesses to help protect them from patients testing positive with coronavirus. Read here: https://t.co/KyoFcL28K9 @HMRPCA &amp; RHA https://t.co/hrGegSCf5j",1,https://twitter.com/NHSHMR/status/1256121189111660546
"Francesca (Y7) has illustrated an e-book of short stories to help raise money for charities protecting those most affected by the #coronavirus pandemic. The book, Stories for Kids in Lockdown, can be bought here: https://t.co/N7p9Oh4A0m #stpaulsgirlsschool #spgs #creativity https://t.co/rcn5xnW0KF",1,
"Don't start talking about opening schools, primary schools in particular, until this is looked into properly. https://t.co/Uob2cGAgl6",1,
"For Britain, school closures compound pre-existing problems within the education system, says @ThereseRaphael1 https://t.co/MbDKJSXNaa via @bopinion https://t.co/T1nCS2fY1Q",1,https://twitter.com/ZSchneeweiss/status/1256180346028204032
Follow our live updates from the daily UK Government coronavirus briefing here https://t.co/112xbCtMJ6 https://t.co/th0ORxhIOy,1,https://twitter.com/WalesOnline/status/1257701934829535238
"Easing lockdown restrictions on businesses, schools and public spaces is what we are all waiting to hear, but there is still a risk infection could emerge in those places.

Because the coronavirus spreads quickly like taking a wee in the sea, it doesn’t stay where you started.",1,https://twitter.com/davidgcant/status/1255947610260754437
Find out more about the ways we've been supporting schools @Virtue_Tech. In our latest #CaseStudy we helped @AllHallowsCHS ensure their @CapitaSIMS finance software was set-up for remote working: https://t.co/lsz5BTbQI3 #SIMS #education #problemsolving #coronavirus,1,https://twitter.com/Virtue_Tech/status/1255875377295171585
"Great article:
https://t.co/mlzbUQbR98",1,https://twitter.com/FlourishingLiv2/status/1256536536377626624
"Fewer than one in five people in Britain believe the time is right to reopen schools, pubs and restaurants, according to a new poll by Opinium on the coronavirus #lockdown - published in today's Observer https://t.co/ayVv4GwYw8",1,https://twitter.com/JVPRimage/status/1256869122589278209
Fearful Britons remain strongly opposed to lifting coronavirus lockdown https://t.co/kVBybTUaT1,1,https://twitter.com/ecoomasaru/status/1256865078558818307
Fearful Britons remain strongly opposed to lifting coronavirus lockdown https://t.co/grjpLoDrVW,1,https://twitter.com/ChrisBagnall11/status/1256869360410472449
Education secretary @GavinWilliamson tells @CommonsEd rules out schools reopening in summer https://t.co/8o7GkAH24n,1,
Education secretary pressed on FSM vouchers and phased re-opening of schools https://t.co/8r3VMfWeer,1,https://twitter.com/Leeds0_19Team/status/1255892188392820742
Fearful Britons remain strongly opposed to lifting #coronavirus lockdown - not surprisingly given U.K. news has been relentlessly broadcasting #Covid19 prevention and #coronavirusuk stats.  https://t.co/ax5qkuenIE,1,https://twitter.com/abbasian/status/1256861025317552130
"FM: If Scotland was to reopen nurseries and primary schools now “the most likely scenario would be a resurgence in the virus which would overwhelm our hospital capacity in matter of weeks"" https://t.co/ivb6AJOgoz",1,https://twitter.com/Glasgow_Times/status/1257644813358415874
FAQs and key info including safeguarding - Actions for schools during the coronavirus outbreak from ⁦@educationgovuk⁩ - https://t.co/bGpYmbfkb1 #safeguarding #edutwitter #COVIDー19  https://t.co/CNRl1ySA9v,1,https://twitter.com/sosafeguarding/status/1257212901544394754
"Educompendium has produced FREE downloadable resources to help schools and families cope with the outbreak of Coronavirus and it’s impact on education – Access these now from https://t.co/FNynqLETLu 
#free #resources #children #activites #dwbl #coronavirus #stayathome #covid19 https://t.co/iDr0IX0Pii",1,https://twitter.com/Devonshire_West/status/1256560571748618241
England could allow primary schools to reopen as soon as June 1 - Telegraph https://t.co/NhKmCtAQO9 via @NewsNowUK,1,https://twitter.com/evilbluebird/status/1256897973692370944
Gov’t to re-examine decision to open schools despite decrease in COVID-19 https://t.co/RMme2Tai4y,1,https://twitter.com/Avitusparta/status/1256160036533010433
Great to see the fantastic ways  in which our schools are keeping their pupils' spirits up during the #coronavirus lockdown! #WVClassAct https://t.co/OSBLctZA3Z,1,https://twitter.com/WolvesCouncil/status/1257292518930239489
Coronavirus: scientists caution against reopening schools https://t.co/lXouyv8wHg https://t.co/8BjzbVBCM3,1,https://twitter.com/TeachFMaths/status/1255965030576730113
"Coronavirus: ‘Very real risk’ of spike if schools open too early, say teaching unions https://t.co/5EFdR22Z1q via @schoolsweek",1,https://twitter.com/Leeds0_19Team/status/1257660340407500800
If we reopen schools too soon we risk a devastating demons wave of Coronavirus #FiveTests,1,https://twitter.com/lucy1967/status/1257006636855709697
Coronavirus: scientists caution against reopening schools https://t.co/ovGw3Hv5PZ @ScotGovFM @NicolaSturgeon,1,https://twitter.com/CocozzaDionne/status/1256029457221062657
"ICYMI: Plans to strip Scottish private schools of their charitable tax breaks are to be postponed as the sector struggles with the financial fallout of the coronavirus pandemic. 
https://t.co/hOSFUZkJeC",1,https://twitter.com/alistairkgrant/status/1256979206052995072
ICYMI: @educationgovuk has published a collection of case studies demonstrating remote education practice for schools during COVID-19 https://t.co/wuX7l2L4Ca,1,https://twitter.com/theNSN/status/1257986100573896704
Coronavirus: there is an urgent need to re-open schools – this is how to make it happen - @reactionlife https://t.co/4BRHFLdZUR,1,https://twitter.com/reactionlife/status/1257689026221543426
"I just signed the councillors letter to .@GavinWilliamson around important support needed for councils during #coronavirus.
We all want schools to reopen, but only when it is safe @ashleypearce84
Add your name here&gt;&gt; https://t.co/XjDq5AFqCD

#neucllrs

https://t.co/nnemmxUYKJ",1,https://twitter.com/RachelEden/status/1256926654397665280
"I just signed the councillors letter to .@GavinWilliamson around important support needed for #Crawley's schools during #coronavirus.

Add your name here&gt;&gt; https://t.co/iZzUIZEZv1

#neucllrs",1,
"I am looking forward to seeing the peer reviewed evidence of this. ‘The move to re-open schools is being considered as data show that younger children are potentially less likely to transmit Covid-19, the disease caused by the coronavirus.’ Mail Online @cyclingkev @PaulWhiteman6",1,https://twitter.com/Helen29Aug/status/1256935147770953729
"Hungary's Sziget and other festivals cancelled, schools stay shut https://t.co/vZ2Slv2w8I",1,
"Coronavirus: ‘Very real risk’ of spike if schools open too early, say teaching unions 
#COVID_19
https://t.co/0S3EIpktp6 via @schoolsweek",1,https://twitter.com/andrewbaisley/status/1257642507766202368
"Coronavirus: ‘Very real risk’ of spike if schools open too early, say teaching unions https://t.co/JcHxVcNHPC #schools via @schools",1,https://twitter.com/RalphSurman/status/1257691126078808065
Denmark's coronavirus rate of infection has RISEN from 0.6 to 0.9 since schools re-opened. It's also worth pointing out that children are spread out at a far greater distance than would be possible in many (most?) British schools. Not good news: https://t.co/dLwIHO50PT #COVID19,1,https://twitter.com/MarcusStead/status/1256290656231796736
How do we re-open schools after the coronavirus pandemic? @OECDEduSkills  https://t.co/qee95F1lWL,1,
How do I keep my son’s career on track during the coronavirus crisis? @dearjohnbyrne offers tips on how to help your child choose the right course at a time when visiting prospective drama schools is not an option https://t.co/d5Y3BOeQAY https://t.co/S5JxarVbbe,1,https://twitter.com/TheStage/status/1257978426348142593
"Coronavirus: ‘Very real risk’ of spike if schools open too early, say teaching unions | Schools Week  https://t.co/5JRdXZAvMt &lt; Announcement 'this week'? What are the odds on it being in the Torygraph on Sunday, to avoid tricky questions in Parliament &amp; get sycophantic support https://t.co/aTYifQzKUL",1,https://twitter.com/tonyparkin/status/1257687251829620737
"Here’s a top tip from teachers to help with children's learning and wellbeing during Covid19: ""try home learning for 25 minutes then having a 5 minute break – it’s more productive”. For more tips see https://t.co/IGfE5DKEIX https://t.co/mL2g4uDp66",1,https://twitter.com/Reach_Scot/status/1258355417433944064
"Here are six ways we recommend using signage to help re-establish routines and embed new campus procedures that recognise and abide by social distancing practices.

 https://t.co/2eaxklrzmI",1,https://twitter.com/FASTSIGNSLeeds/status/1257642198079864832
Headteachers warn of string of obstacles to reopening schools https://t.co/Jwnbx07k0T,1,https://twitter.com/standardnews/status/1257629380316200961
He says schools starting back in the autumn is likely but he really didn't want to commit to a time frame on @BBCRadioFoyle. #education #schools #coronavirus,1,https://twitter.com/Dean_Journalist/status/1258300644894613504
Critical workers who can access schools or educational settings https://t.co/ViHKJkw5dX https://t.co/5mTH1OwSXF,1,https://twitter.com/effortlessbooks/status/1257701475691577344
Danish authorities on Thursday said the reproduction rate for coronavirus had risen significantly since the Scandinavian country started reopening schools and kindergartens two weeks ago. https://t.co/2M9D6HimRf,1,https://twitter.com/scotym/status/1256497634061234177
Had to drag my husband into promoting our new #coronavirus word search ❤️. He couldn’t resist making some kind of joke! Find on our home learning page https://t.co/UoZCprzTrh https://t.co/uq6ekFX7oO,1,
"Coronavirus: Don't rush to reopen schools, Williamson warned | Tes https://t.co/ah6PhwKGUN",1,https://twitter.com/ListenLeadLearn/status/1258143590607437826
No schools open until September... pray for us.... #coronavirus #COVID19ireland,1,https://twitter.com/okmick/status/1256278023948718081
"Not sure if I've already Tweeted this. Anyway, if I have, tough! 

Coronavirus: scientists caution against reopening schools

https://t.co/xKHqNXTd72",1,https://twitter.com/Turquoiselady/status/1257269670366904320
Schools demanding evidence of teachers genuinely needing to work from home will scare some into school and put vulnerable people at risk. It isn't necessary - don't do it. #coronavirus #education #StayAtHome,1,https://twitter.com/EssexNEU/status/1256325455591772161
Schools may remain closed 'until September' over coronavirus second wave fears https://t.co/DCzyQ88aVy https://t.co/2wr2ytCLqf,1,https://twitter.com/dailystar/status/1258031260590538752
"Schools may be closed but school staff are still working hard to be there for pupils, and support keyworkers' children. 💛

We've pulled together some resources to help boost pupils' #wellbeing; including activities on #kindness, physical &amp; #mentalhealth. https://t.co/6141e3tLWk",1,
"BBC News - Coronavirus alert: Rare syndrome seen in UK children https://t.co/zCFMrMttSZ&gt; Coronavirus: Schools should be among first to reopen when lockdown eases, Keir Starmer suggests. https://t.co/JlzRhRwRHl",1,
BBC News - Coronavirus: France mandates masks for schools and transport https://t.co/TIA8FvVX0M,1,https://twitter.com/TomTom26810797/status/1255966510595612673
"Schools in UK may not return until September, Hancock warns https://t.co/e5KwZYfyEx",1,https://twitter.com/SamehElatfy/status/1257987554034540549
BBC News - Coronavirus: Reopening Scottish schools too early could 'overwhelm' NHS https://t.co/3Do6adCmYe,1,https://twitter.com/freedom_abuse/status/1257682861265752064
BBC News - Coronavirus: Reopening Scottish schools too early could 'overwhelm' NHS https://t.co/YUX8uzQG9E,1,https://twitter.com/openpodbaydoor_/status/1257691932102463492
BBC News - Coronavirus: September target for re-opening of NI schools https://t.co/QRr2vU4oil,1,https://twitter.com/rob_kelsall/status/1258358270462476295
BBC News - Coronavirus: The schools supplying PPE for the front line https://t.co/irs9JcAyhn,1,https://twitter.com/markdevenport/status/1256237552270544896
"Schools forced to partially close due to the coronavirus crisis are using more than 50 different online learning platforms to help keep pupils on track, @tes research has revealed. 
#edtech #remotelearning #schoolclosure 

https://t.co/bYIrcmRyeU",1,https://twitter.com/Knowldgillusion/status/1257572863835549696
BBC News - Coronavirus: Warning over 'premature' reopening of schools https://t.co/5mjwdDcApt,1,https://twitter.com/CurricAutism/status/1257627457026437121
Schools may remain closed 'until September' over coronavirus second wave fears https://t.co/DCzyQ8pLN6 https://t.co/CaTx89XvrW,1,https://twitter.com/dailystar/status/1258091910058500098
"European schools get ready to reopen despite concern about pupils spreading Covid-19

https://t.co/vWcgk6efJa",1,https://twitter.com/davidh7426/status/1256572995948216323
Schools and school leaders will sometimes have to deal with a crisis or emergency situation. Some practical crisis-management advice: https://t.co/rJz2hWWl0y @ASCL_UK,1,https://twitter.com/SecEd_Education/status/1257655283033096196
"Schools and offices urged to enforce 4 days on, 10 days off to limit Covid-19 spread https://t.co/c1WULM5G4M #coronavirus uk
#COVID19",1,https://twitter.com/dailystar/status/1258091155087998976
Schoolkids will be top priority in secret 'roadmap' to ease coronavirus lockdown restrictions https://t.co/tZwQS5q5gN,1,https://twitter.com/Richard12545678/status/1256870777720377344
Schoolkids will be top priority in secret 'roadmap' to ease coronavirus lockdown restrictions https://t.co/CtgyOsGCxj,1,https://twitter.com/BillyKane0/status/1256844874894237697
School closures the single most effective way to halt spread of infection - and now we know children play a bigger role in spread of COVID19 than first thought #KeepSchoolsClosed https://t.co/hTTJUNMvhN,1,
"School closures swept the UK on March 20th 🗓️
--
Uncertainty surrounding the Coronavirus forced schools to establish a #distance #learning strategy.
--
Sacred Heart trusted #GCSEPod as it's base:
✔️ Cement #knowledge
✔️ Build #confidence
➡️ https://t.co/WIKao8GZIl",1,https://twitter.com/GCSEPod/status/1257641629869056000
BREAKING: Plan for reopening schools will be published next week https://t.co/TV5xichubG - me via @tes,1,https://twitter.com/tweetsbyames/status/1255901324132188161
"SCMP: Bars, gyms, beauty parlours and other venues to reopen as #HongKong eases #COVID19 shutdown
Nightclubs and karaoke lounges will remain shut #香港 
https://t.co/j3q5AXvoSo via @scmpnews",1,https://twitter.com/PM_Thornton/status/1257774820667699205
"Before the pandemic, critical delays in spending millions in taxpayer money dedicated to technology left Seattle Public Schools less prepared than many other neighboring districts, even those with fewer resources.
https://t.co/I3wQZZSPre #waedu #coronavirus",1,
Schools may remain closed 'until September' over coronavirus second wave fears https://t.co/DCzyQ88aVy https://t.co/BvH51XzdbF,1,https://twitter.com/dailystar/status/1258061711107645441
"Schools re-opening timing clearly important debate on addressing school safety and educational inequality. But Govt must talk about nurseries, playgroups and child minders. Early years should be part of debate too ⁦⁦@4in10⁩ ⁦@CoramFamChild⁩  https://t.co/vIFDByzBq4",1,https://twitter.com/RNBlake/status/1257971013553356800
